sa1_7digitcode_2016,cluster
5123305,
5123306,
5123307,Country Towns
5123308,5123308
5123309,Country Towns
5123310,Country Towns
5123311,Country Towns
5123312,5123312
5123313,Country Towns
5123315,Country Towns
5123316,5123316
5123317,Country Towns
5123318,Country Towns
5123319,Country Towns
5123320,5123320
5123321,
5123322,
5123323,Fringe-Growth
5123324,5123324
5123325,
5123326,
5123401,Country Towns
5123402,Country Towns
5123403,Country Towns
5123404,5123404
5123405,
5123406,Country Towns
5123407,Country Towns
5123408,5123408
5123409,Country Towns
5123410,
5123411,Country Towns
5123412,5123412
5123413,Country Towns
5123414,Country Towns
5123415,
5123416,5123416
5123601,
5123602,
5123603,Country Towns
5123604,5123604
5123605,
5123606,
5123607,
5123608,5123608
5123609,
5123610,
5123611,Country Towns
5123612,5123612
5123701,Country Towns
5123702,
5123703,Country Towns
5123704,5123704
5123705,Country Towns
5123706,Country Towns
5123707,Country Towns
5123708,5123708
5123709,Country Towns
5123710,Country Towns
5123711,Country Towns
5123801,Country Towns
5123802,Country Towns
5123803,Country Towns
5123804,5123804
5123805,Country Towns
5123806,Country Towns
5123807,Country Towns
5123808,5123808
5123809,Country Towns
5123810,Country Towns
5123811,Country Towns
5123812,5123812
5123901,Country Towns
5123902,Country Towns
5123903,Country Towns
5123904,5123904
5123905,
5123906,Country Towns
5123907,Country Towns
5123908,5123908
5123909,Country Towns
5123910,Country Towns
5123911,Fringe-Growth
5123913,Country Towns
5123914,Country Towns
5123915,Country Towns
5123916,5123916
5123917,Country Towns
5123918,Country Towns
5123919,Country Towns
5123920,5123920
5123921,Country Towns
5123922,Country Towns
5123923,
5123924,5123924
5124001,Country Towns
5124002,Country Towns
5124003,Country Towns
5124004,5124004
5124005,Country Towns
5124006,Country Towns
5124007,Country Towns
5124008,5124008
5124009,Country Towns
5124010,
5124011,Country Towns
5124012,5124012
5124013,Country Towns
5124014,Country Towns
5124101,Country Towns
5124102,Country Towns
5124103,Country Towns
5124104,5124104
5124105,Country Towns
5124106,
5124107,Country Towns
5124108,5124108
5124109,Country Towns
5124110,Country Towns
5124111,Country Towns
5124112,5124112
5124113,
5124114,Country Towns
5124115,Country Towns
5124201,Country Towns
5124202,Country Towns
5124203,Country Towns
5124204,5124204
5124205,Country Towns
5124206,Country Towns
5124207,Country Towns
5124208,5124208
5124209,Country Towns
5124210,Country Towns
5124211,Country Towns
5124212,5124212
5124213,Country Towns
5124214,Country Towns
5124301,Country Towns
5124302,Country Towns
5124303,Country Towns
5124304,5124304
5124305,Country Towns
5124306,
5124307,Country Towns
5124308,5124308
5124309,Country Towns
5124310,Country Towns
5124311,Country Towns
5124312,5124312
5124313,Country Towns
5124314,Country Towns
5124315,Country Towns
5124316,5124316
5124317,Country Towns
5124318,Country Towns
5124319,Country Towns
5124320,5124320
5124321,Country Towns
5124322,Country Towns
5124323,Country Towns
5124324,5124324
5124325,Country Towns
5124326,Country Towns
5124327,Country Towns
5124328,5124328
5124329,
5124330,
5124331,Country Towns
5124332,5124332
5124333,
5124334,Country Towns
5124335,Country Towns
5124401,Country Towns
5124402,Country Towns
5124403,Country Towns
5124404,5124404
5124405,
5124406,
5124407,
5124408,5124408
5124409,
5124410,
5124411,Country Towns
5124412,5124412
5124413,
5124501,Country Towns
5124502,Country Towns
5124503,Country Towns
5124504,5124504
5124505,Country Towns
5124506,Country Towns
5124507,Country Towns
5124508,5124508
5124509,Country Towns
5124510,Country Towns
5124511,Country Towns
5124512,5124512
5124513,
5124514,Country Towns
5124515,Country Towns
5124516,5124516
5124601,Country Towns
5124602,Country Towns
5124603,Country Towns
5124604,5124604
5124605,Country Towns
5124606,Country Towns
5124607,Country Towns
5124608,5124608
5124609,Country Towns
5124610,Country Towns
5124701,Country Towns
5124702,Country Towns
5124703,Country Towns
5124704,5124704
5124705,Country Towns
5124706,Country Towns
5124707,Country Towns
5124708,5124708
5124709,Country Towns
5124710,Country Towns
5124711,Country Towns
5124712,5124712
5124713,Country Towns
5124714,Country Towns
5124715,Country Towns
5124716,5124716
5124717,Country Towns
5124718,Country Towns
5124801,Country Towns
5124802,Country Towns
5124803,Fringe-Growth
5124804,5124804
5124806,Country Towns
5124807,Country Towns
5124808,5124808
5124809,
5124901,Country Towns
5124902,Country Towns
5124903,Country Towns
5124904,5124904
5124905,Country Towns
5124906,
5124907,Country Towns
5124908,5124908
5124909,
5124910,Country Towns
5124911,Country Towns
5124912,5124912
5124913,Country Towns
5125001,Country Towns
5125002,Country Towns
5125003,Country Towns
5125004,5125004
5125005,Country Towns
5125006,Country Towns
5125007,Country Towns
5125008,5125008
5125009,Country Towns
5125010,Country Towns
5125011,Country Towns
5125012,5125012
5125013,Country Towns
5125014,Country Towns
5125015,Country Towns
5125101,
5125102,
5125103,
5125104,5125104
5125105,
5125106,
5125107,
5125108,5125108
5125109,
5125110,
5125111,
5125112,5125112
5125113,
5125114,
5125115,
5125116,5125116
5125117,
5125201,
5125202,
5125203,
5125204,5125204
5125205,
5125206,
5125207,
5125208,5125208
5125301,Inner Suburbs
5125302,Country Towns
5125303,Country Towns
5125304,5125304
5125305,Country Towns
5125306,Country Towns
5125307,Country Towns
5125308,5125308
5125309,Country Towns
5125310,Country Towns
5125311,Country Towns
5125312,5125312
5125313,
5125314,Country Towns
5125315,Inner Suburbs
5125316,5125316
5125317,Country Towns
5125318,Country Towns
5125319,Country Towns
5125320,5125320
5125321,Inner Suburbs
5125322,Country Towns
5125323,
5125324,5125324
5125325,
5125326,
5125327,
5125328,5125328
5125401,Country Towns
5125402,
5125403,Country Towns
5125404,5125404
5125405,Country Towns
5125406,Country Towns
5125407,
5125408,5125408
5125409,Country Towns
5125410,
5125411,Country Towns
5125412,5125412
5125413,Country Towns
5125501,
5125502,
5125503,Fringe-Growth
5125504,5125504
5125505,Remote
5125506,
5125507,Fringe-Growth
5125508,5125508
5125509,
5125510,
5125511,Fringe-Growth
5125601,Country Towns
5125602,
5125603,
5125701,
5125702,Country Towns
5125703,Country Towns
5125704,5125704
5125705,
5125706,Country Towns
5125707,Country Towns
5125801,
5125802,
5125803,Fringe-Growth
5125804,5125804
5125806,Country Towns
5125807,
5125808,5125808
5125809,
5125810,Country Towns
5125811,
5125812,5125812
5125813,
5125814,
5125815,Fringe-Growth
5125816,5125816
5125818,
5125901,
5125902,
5125903,Country Towns
5125904,5125904
5125905,
5125906,
5125907,Fringe-Growth
5125908,5125908
5125909,
5125910,
5125911,Fringe-Growth
5125912,5125912
5125913,
5125914,
5125915,
5125916,5125916
5125917,
5126001,
5126002,
5126004,5126004
5126005,
5126006,
5126007,
5126008,5126008
5126101,
5126102,
5126103,
5126104,5126104
5126105,
5126106,
5126107,
5126109,Country Towns
5126201,
5126202,
5126203,Fringe-Growth
5126204,5126204
5126205,Inner Suburbs
5126206,
5126207,Country Towns
5126208,5126208
5126209,Country Towns
5126210,
5126211,Country Towns
5126212,5126212
5126213,
5126214,Country Towns
5126215,Fringe-Growth
5126216,5126216
5126217,
5126218,
5126219,Fringe-Growth
5126220,5126220
5126221,Country Towns
5126222,
5126223,Remote
5126224,5126224
5126225,Country Towns
5126226,
5126228,5126228
5126229,Remote
5126230,Country Towns
5126231,Fringe-Growth
5126232,5126232
5126233,
5126234,
5126235,Fringe-Growth
5126236,5126236
5126237,Country Towns
5126238,
5126239,Fringe-Growth
5126240,5126240
5126301,Country Towns
5126302,Country Towns
5126303,Remote
5126304,5126304
5126305,Country Towns
5126306,Remote
5126307,Fringe-Growth
5126308,5126308
5126309,Remote
5126310,Remote
5126311,Country Towns
5126312,5126312
5126313,Remote
5126314,Remote
5126315,Remote
5126316,5126316
5126317,Remote
5126319,Remote
5126320,5126320
5126321,Remote
5126322,Remote
5126323,Remote
5126324,5126324
5126325,Remote
5126326,Remote
5126327,Remote
5126328,5126328
5126329,Remote
5126330,Remote
5126401,Remote
5126402,Country Towns
5126403,Remote
5126404,5126404
5126405,Remote
5126406,Remote
5126407,Remote
5126408,5126408
5126409,Remote
5126410,Remote
5126411,Remote
5126501,
5126502,Country Towns
5126503,Country Towns
5126504,5126504
5126505,
5126507,Fringe-Growth
5126508,5126508
5126509,Country Towns
5126510,Country Towns
5126511,Country Towns
5126512,5126512
5126513,Country Towns
5126514,
5126515,Country Towns
5126516,5126516
5126517,Country Towns
5126518,Remote
5126520,5126520
5126521,Remote
5126522,Remote
5126601,Country Towns
5126602,Country Towns
5126603,Remote
5126604,5126604
5126605,Remote
5126606,Remote
5126701,Remote
5126702,Country Towns
5126703,Remote
5126704,5126704
5126705,Country Towns
5126707,Remote
5126709,Remote
5126710,Remote
5126711,Remote
5126712,5126712
5126713,Remote
5126714,Remote
5126715,Remote
5126717,Remote
5126801,Country Towns
5126802,
5126803,Fringe-Growth
5126804,5126804
5126805,Country Towns
5126806,
5126807,Fringe-Growth
5126808,5126808
5126809,
5126810,
5126812,5126812
5126814,
5126816,5126816
5126901,Country Towns
5126902,
5126903,Fringe-Growth
5126904,5126904
5126906,
5126907,Fringe-Growth
5126908,5126908
5126909,
5126910,Country Towns
5126911,Fringe-Growth
5126912,5126912
5126913,
5126914,
5126915,Inner Suburbs
5127001,
5127002,
5127003,Country Towns
5127004,5127004
5127005,
5127006,
5127007,Country Towns
5127008,5127008
5127009,
5127010,Country Towns
5127011,Inner Suburbs
5127012,5127012
5127013,
5127014,
5127015,Country Towns
5127016,5127016
5127017,
5127018,
5127019,Fringe-Growth
5127020,5127020
5127021,
5127022,
5127023,Fringe-Growth
5127024,5127024
5127101,
5127102,Remote
5127104,5127104
5127105,
5127106,Country Towns
5127107,Country Towns
5127108,5127108
5127109,
5127110,
5127111,Fringe-Growth
5127112,5127112
5127113,
5127114,
5127115,Country Towns
5127116,5127116
5127117,
5127118,Country Towns
5127119,Fringe-Growth
5127120,5127120
5127121,Country Towns
5127122,
5127201,
5127202,
5127203,Fringe-Growth
5127204,5127204
5127205,
5127206,Country Towns
5127207,Fringe-Growth
5127208,5127208
5127209,
5127211,Fringe-Growth
5127212,5127212
5127213,
5127214,
5127215,Fringe-Growth
5127217,
5127218,Country Towns
5127219,Fringe-Growth
5127220,5127220
5127221,
5127222,
5127223,Fringe-Growth
5127224,5127224
5127225,
5127226,
5127227,Fringe-Growth
5127228,5127228
5127229,
5127230,
5127231,Fringe-Growth
5127232,5127232
5127233,
5127234,
5127235,Fringe-Growth
5127236,5127236
5127237,
5127238,
5127240,5127240
5127241,
5127242,
5127244,5127244
5127245,
5127246,
5127247,
5127301,Country Towns
5127302,
5127303,Country Towns
5127304,5127304
5127305,
5127306,Country Towns
5127307,Fringe-Growth
5127308,5127308
5127309,Country Towns
5127310,Remote
5127312,5127312
5127313,
5127314,
5127315,Fringe-Growth
5127316,5127316
5127401,Country Towns
5127402,Country Towns
5127403,
5127404,5127404
5127405,Country Towns
5127406,Country Towns
5127407,Country Towns
5127408,5127408
5127409,Country Towns
5127410,Country Towns
5127411,
5127412,5127412
5127414,Country Towns
5127415,
5127416,5127416
5127417,Country Towns
5127418,
5127419,Country Towns
5127420,5127420
5127421,Country Towns
5127422,Country Towns
5127423,Country Towns
5127424,5127424
5127425,Country Towns
5127426,Country Towns
5127428,5127428
5127429,Country Towns
5127430,
5127431,Country Towns
5127432,5127432
5127433,
5127434,Country Towns
5127435,
5127436,5127436
5127501,Country Towns
5127502,Country Towns
5127503,Country Towns
5127504,5127504
5127505,Country Towns
5127506,Country Towns
5127508,5127508
5127509,Country Towns
5127510,Country Towns
5127511,Country Towns
5127512,5127512
5127514,Country Towns
5127601,Country Towns
5127602,Country Towns
5127603,Country Towns
5127604,5127604
5127605,Country Towns
5127606,Country Towns
5127607,Country Towns
5127608,5127608
5127609,Country Towns
5127610,Country Towns
5127611,Country Towns
5127612,5127612
5127613,Country Towns
5127614,
5127615,Migrants
5127616,5127616
5127701,Country Towns
5127702,Country Towns
5127703,Fringe-Growth
5127704,5127704
5127705,Country Towns
5127706,Country Towns
5127707,Remote
5127709,Country Towns
5127710,
5127711,Country Towns
5127712,5127712
5127713,
5127714,Country Towns
5127715,Fringe-Growth
5127801,Country Towns
5127802,Country Towns
5127803,Country Towns
5127804,5127804
5127805,Country Towns
5127806,Country Towns
5127807,Country Towns
5127808,5127808
5127809,Country Towns
5127810,
5127811,Fringe-Growth
5127812,5127812
5127813,Country Towns
5127814,
5127815,Country Towns
5127816,5127816
5127817,
5127901,
5127902,Inner Suburbs
5127903,Country Towns
5127904,5127904
5127905,Inner Suburbs
5127906,
5127907,Fringe-Growth
5127908,5127908
5127909,Country Towns
5127910,Country Towns
5127911,Country Towns
5127912,5127912
5127913,Inner Suburbs
5127914,
5127915,Fringe-Growth
5127916,5127916
5127917,
5127918,
5127919,Country Towns
5127920,5127920
5127921,
5127922,
5127923,Country Towns
5127924,5127924
5127925,Country Towns
5127926,
5127927,Fringe-Growth
5127928,5127928
5127929,
5127930,
5127931,Remote
5127932,5127932
5128001,
5128003,Fringe-Growth
5128004,5128004
5128005,
5128006,
5128007,Fringe-Growth
5128008,5128008
5128009,Country Towns
5128010,Inner Suburbs
5128011,
5128012,5128012
5128013,
5128014,
5128015,Fringe-Growth
5128016,5128016
5128017,
5128018,
5128019,
5128020,5128020
5128021,
5128022,
5128024,5128024
5128025,
5128027,Fringe-Growth
5128028,5128028
5128201,Country Towns
5128202,Country Towns
5128203,Country Towns
5128204,5128204
5128206,
5128207,Fringe-Growth
5128208,5128208
5128209,Country Towns
5128210,Country Towns
5128211,
5128212,5128212
5128213,
5128214,Country Towns
5128215,Remote
5128216,5128216
5128218,Country Towns
5128301,Country Towns
5128302,Remote
5128303,Country Towns
5128304,5128304
5128305,Country Towns
5128307,Country Towns
5128308,5128308
5128309,Remote
5128310,Country Towns
5128311,Country Towns
5128312,5128312
5128313,Remote
5128314,Remote
5128315,Remote
5128316,5128316
5128317,Remote
5128318,Remote
5128501,Country Towns
5128502,Country Towns
5128504,5128504
5128505,Country Towns
5128506,Country Towns
5128507,Country Towns
5128508,5128508
5128509,Country Towns
5128510,Country Towns
5128511,Country Towns
5128512,5128512
5128513,Country Towns
5128514,Country Towns
5128515,Fringe-Growth
5128516,5128516
5128517,Country Towns
5128518,Country Towns
5128519,Country Towns
5128520,5128520
5128521,Country Towns
5128522,Country Towns
5128523,Country Towns
5128524,5128524
5128525,Country Towns
5128526,Country Towns
5128527,Country Towns
5128528,5128528
5128529,Country Towns
5128530,Country Towns
5128531,Country Towns
5128532,5128532
5128533,Country Towns
5128601,
5128602,Country Towns
5128603,Country Towns
5128604,5128604
5128605,Country Towns
5128606,Country Towns
5128607,Country Towns
5128608,5128608
5128609,
5128610,Country Towns
5128611,Country Towns
5128612,5128612
5128613,Country Towns
5128614,
5128615,Country Towns
5128616,5128616
5128617,Country Towns
5128618,
5128701,
5128702,
5128703,Fringe-Growth
5128704,5128704
5128705,
5128706,
5128707,
5128708,5128708
5128709,Country Towns
5128710,Country Towns
5128711,
5128712,5128712
5128713,
5128714,Country Towns
5128715,
5128716,5128716
5128717,Country Towns
5128718,
5128801,
5128802,
5128803,Country Towns
5128804,5128804
5128805,
5128806,
5128807,Country Towns
5128808,5128808
5128809,
5128810,
5128811,
5128812,5128812
5128813,
5128814,
5128815,Fringe-Growth
5128816,5128816
5128817,
5128818,Country Towns
5128819,Fringe-Growth
5128820,5128820
5128902,Country Towns
5128903,Country Towns
5128904,5128904
5128905,
5128906,
5128907,
5128908,5128908
5128909,Country Towns
5128910,Country Towns
5129001,Country Towns
5129002,Country Towns
5129003,Country Towns
5129004,5129004
5129005,Remote
5129006,Country Towns
5129008,5129008
5129009,Country Towns
5129010,Country Towns
5129011,Remote
5129012,5129012
5129013,Remote
5129014,Country Towns
5129102,Country Towns
5129103,Country Towns
5129104,5129104
5129105,Country Towns
5129106,Country Towns
5129107,Country Towns
5129108,5129108
5129109,
5129110,Country Towns
5129111,Country Towns
5129112,5129112
5129113,Country Towns
5129114,Country Towns
5129115,Country Towns
5129116,5129116
5129117,
5129202,Country Towns
5129203,Country Towns
5129204,5129204
5129205,Country Towns
5129206,
5129207,Country Towns
5129208,5129208
5129209,Country Towns
5129210,Country Towns
5129211,Country Towns
5129212,5129212
5129213,Country Towns
5129214,Country Towns
5129215,Country Towns
5129216,5129216
5129217,Country Towns
5129218,Country Towns
5129219,Country Towns
5129220,5129220
5129221,Country Towns
5129222,Country Towns
6100101,Country Towns
6100102,Country Towns
6100103,Country Towns
6100104,6100104
6100105,Country Towns
6100106,
6100107,Country Towns
6100108,6100108
6100109,Country Towns
6100110,Country Towns
6100111,Country Towns
6100112,6100112
6100113,Country Towns
6100114,Country Towns
6100115,Country Towns
6100116,6100116
6100117,Country Towns
6100118,Country Towns
6100119,Country Towns
6100120,6100120
6100121,Country Towns
6100122,Country Towns
6100123,
6100201,Country Towns
6100202,Country Towns
6100203,
6100204,6100204
6100205,
6100206,
6100208,6100208
6100209,Country Towns
6100210,Country Towns
6100211,Country Towns
6100212,6100212
6100302,
6100303,
6100304,6100304
6100305,
6100306,
6100307,
6100308,6100308
6100310,
6100311,
6100402,Country Towns
6100404,6100404
6100405,Country Towns
6100406,Country Towns
6100407,
6100408,6100408
6100409,Country Towns
6100410,Country Towns
6100411,Country Towns
6100412,6100412
6100413,Country Towns
6100414,Country Towns
6100415,Country Towns
6100416,6100416
6100417,Country Towns
6100418,Country Towns
6100419,Country Towns
6100501,
6100502,
6100503,
6100504,6100504
6100505,
6100506,
6100507,Country Towns
6100508,6100508
6100510,
6100511,Country Towns
6100512,6100512
6100513,
6100514,
6100515,
6100516,6100516
6100517,
6100518,
6100519,
6100520,6100520
6100521,
6100523,Fringe-Growth
6100524,6100524
6100601,
6100602,
6100603,Country Towns
6100604,6100604
6100605,
6100606,Country Towns
6100607,Country Towns
6100608,6100608
6100701,
6100702,Country Towns
6100703,Country Towns
6100704,6100704
6100705,Country Towns
6100706,
6100707,Country Towns
6100708,6100708
6100709,
6100710,Country Towns
6100711,Country Towns
6100713,Country Towns
6100714,
6100715,
6100716,6100716
